workload,variant,commit,batch,run,write_ns,read_ns,sync_ns,dirty_sync_ns,clean_sync_ns,unmount_ns
sync-cycle,baseline,3acc11385,3,13,,,,10362,229,6173
sync-cycle,baseline,3acc11385,3,14,,,,9136,246,5824
sync-cycle,baseline,3acc11385,3,15,,,,9556,234,6737
sync-cycle,baseline,3acc11385,3,16,,,,8452,224,5736
sync-cycle,baseline,3acc11385,3,17,,,,11620,267,7554
sync-cycle,baseline,3acc11385,3,18,,,,11542,250,7864
sync-cycle,baseline,3acc11385,3,19,,,,9765,233,6792
sequential,baseline,3acc11385,4,0,6649115,6655628,18455,,,
sequential,baseline,3acc11385,4,1,6385051,7303586,19373,,,
sequential,baseline,3acc11385,4,2,6763633,7252730,19277,,,
sequential,baseline,3acc11385,4,3,6869429,8605501,20119,,,
sequential,baseline,3acc11385,4,4,6648474,7552376,19540,,,
sequential,baseline,3acc11385,4,5,6666234,7255874,19065,,,
sequential,baseline,3acc11385,4,6,6544873,7326119,19160,,,
sequential,baseline,3acc11385,4,7,6656360,8682311,20352,,,
sequential,baseline,3acc11385,4,8,7335825,8672845,21231,,,
sequential,baseline,3acc11385,4,9,7567368,8896945,37538,,,
sequential,baseline,3acc11385,4,10,6847423,8167187,18320,,,
sequential,baseline,3acc11385,4,11,7379657,8690613,49262,,,
sequential,baseline,3acc11385,4,12,6817998,7818847,20013,,,
sequential,baseline,3acc11385,4,13,7213431,7678657,20077,,,
sequential,baseline,3acc11385,4,14,6585820,7010094,18328,,,
sequential,baseline,3acc11385,4,15,7390341,7878736,19723,,,
sequential,baseline,3acc11385,4,16,6877220,7741718,19586,,,
sequential,baseline,3acc11385,4,17,6815072,8045925,22433,,,
sequential,baseline,3acc11385,4,18,7302316,7478719,18905,,,
sequential,baseline,3acc11385,4,19,7409094,7594961,20257,,,
sequential,implementation,9af7a5f36,4,0,7128810,7924054,19743,,,
sequential,implementation,9af7a5f36,4,1,6917391,7709082,21101,,,
sequential,implementation,9af7a5f36,4,2,6880675,7417150,19315,,,
sequential,implementation,9af7a5f36,4,3,6486095,7991932,20589,,,
sequential,implementation,9af7a5f36,4,4,7121087,8375805,19440,,,
sequential,implementation,9af7a5f36,4,5,7930100,7676563,20343,,,
sequential,implementation,9af7a5f36,4,6,7107416,7644961,19832,,,
sequential,implementation,9af7a5f36,4,7,6776639,8532382,20360,,,
sequential,implementation,9af7a5f36,4,8,6938076,7784692,19141,,,
sequential,implementation,9af7a5f36,4,9,6621273,8364432,20453,,,
sequential,implementation,9af7a5f36,4,10,6967192,7519193,19891,,,
sequential,implementation,9af7a5f36,4,11,6893123,7953632,20439,,,
sequential,implementation,9af7a5f36,4,12,6575833,7887955,20006,,,
sequential,implementation,9af7a5f36,4,13,6890630,7865159,19676,,,
sequential,implementation,9af7a5f36,4,14,6860422,8767474,19490,,,
sequential,implementation,9af7a5f36,4,15,7378254,7195578,20626,,,
