workload,variant,commit,batch,run,write_ns,read_ns,sync_ns,dirty_sync_ns,clean_sync_ns,unmount_ns
sequential,baseline,4cf9505a3,3,10,6646774,6169542,20528,,,
sequential,baseline,4cf9505a3,3,11,6509916,6598993,18509,,,
sequential,baseline,4cf9505a3,3,12,6322551,6172098,19171,,,
sequential,baseline,4cf9505a3,3,13,6450058,6789427,20049,,,
sequential,baseline,4cf9505a3,3,14,6367205,6522188,18828,,,
sequential,baseline,4cf9505a3,3,15,6397220,6493891,18739,,,
sequential,baseline,4cf9505a3,3,16,6417858,6575005,18942,,,
sequential,baseline,4cf9505a3,3,17,6419486,6612021,19414,,,
sequential,baseline,4cf9505a3,3,18,6578372,6523101,19115,,,
sequential,baseline,4cf9505a3,3,19,6363794,6566098,18024,,,
sync-cycle,implementation,dae8d9499,3,0,,,,8697,223,6124
sync-cycle,implementation,dae8d9499,3,1,,,,7934,243,5699
sync-cycle,implementation,dae8d9499,3,2,,,,8741,218,5672
sync-cycle,implementation,dae8d9499,3,3,,,,10965,323,6891
sync-cycle,implementation,dae8d9499,3,4,,,,11219,322,8652
sync-cycle,implementation,dae8d9499,3,5,,,,12229,472,8097
sync-cycle,implementation,dae8d9499,3,6,,,,11846,324,7111
sync-cycle,implementation,dae8d9499,3,7,,,,11783,303,8372
sync-cycle,implementation,dae8d9499,3,8,,,,10337,340,7191
sync-cycle,implementation,dae8d9499,3,9,,,,8840,210,5613
sync-cycle,implementation,dae8d9499,3,10,,,,8887,233,5984
sync-cycle,implementation,dae8d9499,3,11,,,,8504,275,6467
sync-cycle,implementation,dae8d9499,3,12,,,,8329,240,6225
sync-cycle,implementation,dae8d9499,3,13,,,,8576,227,5692
sync-cycle,implementation,dae8d9499,3,14,,,,8528,246,5944
sync-cycle,implementation,dae8d9499,3,15,,,,7962,235,5650
sync-cycle,implementation,dae8d9499,3,16,,,,8302,206,5799
sync-cycle,implementation,dae8d9499,3,17,,,,8473,216,5971
sync-cycle,implementation,dae8d9499,3,18,,,,7798,211,5460
sync-cycle,implementation,dae8d9499,3,19,,,,7750,225,5362
sync-cycle,baseline,4cf9505a3,3,0,,,,8503,207,6010
sync-cycle,baseline,4cf9505a3,3,1,,,,7752,187,5565
sync-cycle,baseline,4cf9505a3,3,2,,,,8647,222,5731
sync-cycle,baseline,4cf9505a3,3,3,,,,8804,210,5986
sync-cycle,baseline,4cf9505a3,3,4,,,,8520,220,6057
sync-cycle,baseline,4cf9505a3,3,5,,,,8437,270,5834
sync-cycle,baseline,4cf9505a3,3,6,,,,8173,261,5743
sync-cycle,baseline,4cf9505a3,3,7,,,,8351,277,6422
sync-cycle,baseline,4cf9505a3,3,8,,,,8030,204,5703
sync-cycle,baseline,4cf9505a3,3,9,,,,7596,251,5651
sync-cycle,baseline,4cf9505a3,3,10,,,,7884,197,5540
sync-cycle,baseline,4cf9505a3,3,11,,,,8910,307,6291
sync-cycle,baseline,4cf9505a3,3,12,,,,7862,271,5886
sync-cycle,baseline,4cf9505a3,3,13,,,,7912,289,5753
sync-cycle,baseline,4cf9505a3,3,14,,,,8558,269,5843
sync-cycle,baseline,4cf9505a3,3,15,,,,8879,223,5990
sync-cycle,baseline,4cf9505a3,3,16,,,,7835,301,5692
sync-cycle,baseline,4cf9505a3,3,17,,,,8389,259,5968
sync-cycle,baseline,4cf9505a3,3,18,,,,8457,234,5775
sync-cycle,baseline,4cf9505a3,3,19,,,,8520,259,5672
sequential,baseline,4cf9505a3,4,0,7587445,7753470,18967,,,
sequential,baseline,4cf9505a3,4,1,7927341,8403985,18304,,,
sequential,baseline,4cf9505a3,4,2,6530574,6789416,18836,,,
sequential,baseline,4cf9505a3,4,3,6434026,6234161,18461,,,
sequential,baseline,4cf9505a3,4,4,6304745,6830655,18485,,,
sequential,baseline,4cf9505a3,4,5,6298448,6485908,18841,,,
sequential,baseline,4cf9505a3,4,6,6289312,6517452,18552,,,
sequential,baseline,4cf9505a3,4,7,6268627,6455618,18407,,,
sequential,baseline,4cf9505a3,4,8,6274848,6464791,18422,,,
sequential,baseline,4cf9505a3,4,9,6472631,6389158,18124,,,
sequential,baseline,4cf9505a3,4,10,6378266,6849999,18356,,,
sequential,baseline,4cf9505a3,4,11,6463615,7556902,26609,,,
sequential,baseline,4cf9505a3,4,12,7252330,8087653,20497,,,
sequential,baseline,4cf9505a3,4,13,7357153,8016776,21927,,,
sequential,baseline,4cf9505a3,4,14,8108252,8999609,25100,,,
sequential,baseline,4cf9505a3,4,15,7138463,9005912,26608,,,
sequential,baseline,4cf9505a3,4,16,7513785,9271911,21710,,,
sequential,baseline,4cf9505a3,4,17,7879330,8418759,25458,,,
sequential,baseline,4cf9505a3,4,18,8411462,9054488,24517,,,
